"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Category_Name__c","LLC_BI__Is_Active__c","LLC_BI__Key__c","LLC_BI__Value__c","LLC_BI__Description__c","wmx_module__c"
"a1D6g000001DSmuEAG","","F2E6A6BD_FCFB_48C2_93DF_D0DFF3871F06","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlI5AAI","2020-01-24T21:56:41.000Z","0056g000003hlI5AAI","","FormsDocumentManager","true","SaveToDocumentManager","true","",""
"a1D6g000001DSmvEAG","","EE188F14_2547_4A2A_BAA5_A8D83BEE4FAB","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","system_admin","true","enable_batch_button","true","",""
"a1D6g000001DSmwEAG","","843352574446501844","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CSA Customer Success Admin","true","Is_Installed_CSA_Admin","true","",""
"a1D6g000001DSmxEAG","","Enable_Data_Carryover","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","TM Maintenance","true","Enable_Data_Carryover","false","This system setting enables support for cross tab conditional rendering within the Treasury Maintenance experience.",""
"a1D6g000001DSmyEAG","","Write Back Blocked Objects","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","TM Maintenance","true","Write_Back_Blocked_Objects","User,LLC_BI__Checklist__c","This property allows you to enter a comma delimited list of SObjects that will not be updated when the Treasury Maintenance write back trigger is executed. On installation, the system sets Is Active to true and the value to 'User,LLC_BI__Checklist__c'.",""
"a1D6g000001DSmzEAG","","Spreads TTM Data Update","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","","underwriting","true","spreads_ttm_data_update","true","This system property identifies when the system has executed the TTMLookupBatchUpdater and TTMRecordValueBatchUpdater batch updaters. On installation, the system sets Is Active to True and the value to True if the system has executed the batch updaters.",""
"a1D6g000001DSn0EAG","","42870706282035847","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","AutoGeneratedCategories","","",""
"a1D6g000001DSn1EAG","","Delete Maintenance Order Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","TM Maintenance","true","TM_Delete_Maintenance_Order_Statuses","New","This field indicates the which statuses will cause the Delete icon to display for a maintenance order on the Maintenance Request Orders card.",""
"a1D6g000001DSn2EAG","","Edit Maintenance Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","TM Maintenance","true","TM_Maintenance_Edit_Statuses","Submitted, Open","This field indicates the which statues will cause the Edit link to display for a treasury maintenance record",""
"a1D6g000001DSn3EAG","","Delete Maintenance Request Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","TM Maintenance","true","TM_Delete_Maintenance_Request_Statuses","Submitted","This field indicates the which statuses will cause the Delete link to display for a treasury maintenance record",""
"a1D6g000001DSn4EAG","","Complete Maintenance Statuses","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","TM Maintenance","true","TM_Maintenance_Complete_Statuses","Complete","Enter a comma-delimited list of statuses that update the Treasury Service parameters per maintenance request.",""
"a1D6g000001DSn5EAG","","Treasury Services Summary Fieldset","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Treasury Services Summary","true","Treasury_Services_Summary_Fieldset","Treasury_Services_Summary_UI","Identifies the fielset to be used for the Treasury Services Summary view.",""
"a1D6g000001DSn6EAG","","A6D60919_558B_4D44_9099_2EEBEA1C4E61","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","All_Relationships_Field_Set","Entity_Involvement_All_Relationships","",""
"a1D6g000001DSn7EAG","","8FF3570A_76E5_455D_9617_005F36519A80","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","Individuals_Field_Set","Entity_Involvement_Individuals_Field_Set","",""
"a1D6g000001DSn8EAG","","B0F6A41C_4FD6_4B96_BC76_522D41D0A3B4","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ENTITY_INVOLVEMENT","true","Businesses_Field_Set","Entity_Involvement_Businesses_Field_Set","",""
"a1D6g000001DSn9EAG","","42465044947062744","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","AutoGeneratedCategories","","",""
"a1D6g000001DSnAEAW","","Display View Scenario Icon","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","TM Proforma","true","Display_View_Scenario_Icon","false","This system property indicates if the View Scenario Icon should display on the Proforma scenario card.",""
"a1D6g000001DSnBEAW","","Enable Custom Service Total","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","2020-01-24T21:56:41.000Z","0056g000003hlHUAAY","","TM Proforma","true","Enable_Custom_Service_Total","false","This system property allows you to enable the Service Total section of the proforma to be configurable.",""
"a1D6g000001DSnFEAW","","42173784230479916","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Overview.hide","false","",""
"a1D6g000001DSnGEAW","","42052193361181445","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Overview.render","true","",""
"a1D6g000001DSnHEAW","","42218871317177102","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Overview.order","1","",""
"a1D6g000001DSnIEAW","","42735688339366070","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Borrower Analysis.hide","false","",""
"a1D6g000001DSnJEAW","","42879497428452926","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Borrower Analysis.render","false","",""
"a1D6g000001DSnKEAW","","42651355235047981","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Borrower Analysis.order","2","",""
"a1D6g000001DSnLEAW","","42314513109609928","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Co-Borrower Analysis.hide","false","",""
"a1D6g000001DSnMEAW","","42811173702573930","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Co-Borrower Analysis.render","false","",""
"a1D6g000001DSnNEAW","","42247931174952470","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Co-Borrower Analysis.order","3","",""
"a1D6g000001DSnOEAW","","42939371747689476","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Guarantor Analysis.hide","false","",""
"a1D6g000001DSnPEAW","","42787585423674590","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Guarantor Analysis.render","false","",""
"a1D6g000001DSnQEAW","","42747490577905164","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Guarantor Analysis.order","4","",""
"a1D6g000001DSnREAW","","42377439596480482","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Related Entity Analysis.hide","false","",""
"a1D6g000001DSnSEAW","","42788709724932253","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Related Entity Analysis.render","false","",""
"a1D6g000001DSnTEAW","","42447040065858883","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Related Entity Analysis.order","5","",""
"a1D6g000001DSnUEAW","","42468118895974978","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Global Analysis.hide","false","",""
"a1D6g000001DSnVEAW","","42256545254759824","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Global Analysis.render","false","",""
"a1D6g000001DSnWEAW","","42379436701356640","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Global Analysis.order","6","",""
"a1D6g000001DSnXEAW","","42924529918635621","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Traditional Cash Flow.hide","false","",""
"a1D6g000001DSnYEAW","","42010011054240803","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Traditional Cash Flow.render","false","",""
"a1D6g000001DSnZEAW","","42441007466970674","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Traditional Cash Flow.order","9","",""
"a1D6g000001DSnaEAG","","42103558324814841","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Ratios.hide","false","",""
"a1D6g000001DSnbEAG","","42865130809159197","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Ratios.render","false","",""
"a1D6g000001DSncEAG","","42328626155321321","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.Ratios.order","13","",""
"a1D6g000001DSndEAG","","42088528974495746","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.UCA Cash Flow.hide","false","",""
"a1D6g000001DSneEAG","","42250150394455753","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.UCA Cash Flow.render","false","",""
"a1D6g000001DSnfEAG","","42231842676788954","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","section.UCA Cash Flow.order","10","",""
"a1D6g000001DSngEAG","","API_CALL_LIMIT","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Governor Limits","true","API_LIMIT","10","",""
"a1D6g000001DSnhEAG","","C3ED3681_784F_4799_B986_E8EA956386DA","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Utility","true","Composite_Field_Types","ADDRESS;LOCATION;","",""
"a1D6g000001DSniEAG","","8FD8B876_FD71_4AE3_B905_69793E05841F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Convert to nCino","true","account.type.filter","","",""
"a1D6g000001DSnjEAG","","F884BC2F_DD11_4A35_AA03_93E2992B6518","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","loan_modification","true","allow.modify","true","",""
"a1D6g000001DSnkEAG","","88F7DD43_5238_49C7_A837_B90D6174DC06","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Convert to nCino","true","loan.name.account","business","",""
"a1D6g000001DSnlEAG","","5EF0FFDA_4748_4E64_8E5D_26796B182235","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Covenant Compliance","true","generate.compliance.records","true","",""
"a1D6g000001DSnmEAG","","9FF25B2D_9581_40BD_AA72_F949CFAB1825","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","covenant_migration_category","true","covenant_migration_key","true","",""
"a1D6g000001DSnnEAG","","73B197B4961711AD9822CBEDAE3E4A1A","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","document manager","true","updated_to_document_store","1","",""
"a1D6g000001DSnoEAG","","2357FD9D_92E5_47B8_BE06_E033CCB8BD25","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Copy Inactive Covenants","true","copy.inactive.covenants","false","",""
"a1D6g000001DSnpEAG","","A09B4930_9171_4706_9D85_57FD174AD841","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","collateral2_migration_category","true","collateral2_migration_key","true","",""
"a1D6g000001DSnqEAG","","68FE8310_0760_4C14_83BB_DDD94614CC9C","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.start_end_time_batch","true","",""
"a1D6g000001DSnrEAG","","162A2758_43AB_424C_AEAE_5AA07C53CAA2","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.stage_change_batch","true","",""
"a1D6g000001DSnsEAG","","3E5262BD_B4F7_4437_88A1_952DEB0D94AD","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.amount_change_batch","true","",""
"a1D6g000001DSntEAG","","F4C9B0AE_3606_4FE0_9CAE_136A30E5BDAF","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.status_change_batch","true","",""
"a1D6g000001DSnuEAG","","9C8710E0_EBE6_4696_B611_68F5AA4423F2","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.non_business_minutes_batch","true","",""
"a1D6g000001DSnvEAG","","02C13CE3_B9C7_4A1B_9092_F16CE2E071EE","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.final_stage_change_duration_batch","true","",""
"a1D6g000001DSnwEAG","","251ED42B_ADBE_419C_BFCF_E3BE79715376","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.stage_duration_duration_batch","true","",""
"a1D6g000001DSnxEAG","","7970EE9B_308D_416C_85E8_BE451E49E4E8","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.excluded_stages_duration_batch","true","",""
"a1D6g000001DSnyEAG","","3C4995A8_ABF2_4715_8B12_FA0F3353B5C1","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","opportunity_history","true","opportunity_history.non_business_minutes_duration_batch","true","",""
"a1D6g000001DSnzEAG","","42168498436430299","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_css","Default_Credit_Memo_CSS","",""
"a1D6g000001DSo0EAG","","42920904350385051","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_resource","credit_memo_default_resource","",""
"a1D6g000001DSo1EAG","","42079485954905388","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_export_css","Default_Credit_Memo_Export_CSS","",""
"a1D6g000001DSo2EAG","","42486673982462744","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_logo","LLC_BI__credit_memo_default_logo","",""
"a1D6g000001DSo3EAG","","42859096501775600","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_export_enabled","true","",""
"a1D6g000001DSo4EAG","","42235518887578912","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_narrative_upgraded","true","",""
"a1D6g000001DSo5EAG","","42485274717839307","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_spreads_appendix_debt_schedule_upgraded","true","",""
"a1D6g000001DSo6EAG","","B76A0BC0_6E39_4EAD_B574_2DE3BD650C80","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","fee_upgrade_category","true","fee_upgrade_category","true","",""
"a1D6g000001DSo7EAG","","42131337942261416","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","RiskRatingReviewDecisioned","Declined,Approved","",""
"a1D6g000001DSo8EAG","","42111651659107497","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","StatusComplete","Complete","",""
"a1D6g000001DSo9EAG","","42057766218400185","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","StatusInProgress","In Progress","",""
"a1D6g000001DSoAEAW","","42611146010258295","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","ProductPackageFieldSet","LLC_BI__ReviewDisplay","",""
"a1D6g000001DSoBEAW","","42362940515367103","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","RelationshipRelatedListFieldSet","LLC_BI__ReviewDisplay","",""
"a1D6g000001DSoCEAW","","42518034296465627","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","LoansRelatedListFieldSet","LLC_BI__ReviewDisplay","",""
"a1D6g000001DSoDEAW","","42611835893241592","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","LegalEntityRelatedListFieldSet","LLC_BI__ReviewDisplay","",""
"a1D6g000001DSoEEAW","","42050863419275938","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","PackageReviewCompleteStatuses","Complete,Approved","",""
"a1D6g000001DSoFEAW","","42686428183587094","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","AccountReviewCompleteStatuses","Complete,Approved","",""
"a1D6g000001DSoGEAW","","42892821559433487","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","PackageStatusInProgress","In Review","",""
"a1D6g000001DSoHEAW","","42222451975792349","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","PackageStatusInProgress","In Review","",""
"a1D6g000001DSoIEAW","","42329595757627030","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","REVIEW","true","RelationshipDetailFieldSet","LLC_BI__ReviewDetailDisplay","",""
"a1D6g000001DSoJEAW","","42147115894033349","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","InformationSection","LLC_BI__InformationSection","",""
"a1D6g000001DSoKEAW","","42426147692385439","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","FinalApprovalStatus","Approved,Rejected","",""
"a1D6g000001DSoLEAW","","42208971663333971","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","UpdateLoanStatus","Approved","",""
"a1D6g000001DSoMEAW","","42900229159390428","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","UpdateLoanTypes","Change Memo","",""
"a1D6g000001DSoNEAW","","42613802531750582","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","ReadOnlyFields","LLC_BI__Loan__c,LLC_BI__Approval_Status__c","",""
"a1D6g000001DSoOEAW","","42933794293337251","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","ReadOnlyTypes","Original","",""
"a1D6g000001DSoPEAW","","42597528491470146","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","AutoGeneratedType","Original","",""
"a1D6g000001DSoQEAW","","42955820266868105","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO","true","ReadOnlyMultipleAllowed","false","",""
"a1D6g000001DSoREAW","","42649863588617579","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","false","LLC_BI__Amount_Change__c","LLC_BI__MemoCategoryAmount","",""
"a1D6g000001DSoSEAW","","42373550837081772","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","false","LLC_BI__Loan_Term_Change__c","LLC_BI__MemoCategoryTerms","",""
"a1D6g000001DSoTEAW","","42780435584168484","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","false","LLC_BI__New_Rate_Requested__c","LLC_BI__MemoCategoryRate","",""
"a1D6g000001DSoUEAW","","42916189591932414","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","true","LLC_BI__Collateral_Change__c","NONE","",""
"a1D6g000001DSoVEAW","","42932043946245682","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","false","LLC_BI__Equity_Injection_Change__c","NONE","",""
"a1D6g000001DSoWEAW","","42605363348918678","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_NOT_REQUIRED","true","LLC_BI__Guarantor_Removed__c","NONE","",""
